"Gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cenpi",0.0265556982511124,0.655330721514487,0.022,0.005,1
"Ssb",0.0266287563094096,0.468883978175759,0.11,0.067,1
"Rp9",0.0267087763943533,0.35673765098213,0.119,0.075,1
"H2bc6",0.0267897908909263,0.743860438179425,0.022,0.005,1
"P2ry14",0.026961196621114,0.913988189603726,0.06,0.029,1
"Vps41",0.0270848327534489,0.809533860993058,0.102,0.063,1
"Apom",0.0273358750870004,1.26324896047288,0.093,0.055,1
"Hyal2",0.0274079610366684,0.422293522362708,0.073,0.039,1
"Sppl2b",0.0274438723755533,0.897915898645826,0.082,0.046,1
"Tbk1",0.0275152216043264,0.504802984432208,0.101,0.06,1
"Trak2",0.0275317767969856,0.903963931930814,0.073,0.039,1
"Glyctk",0.0275858153223864,0.355194501765294,0.11,0.067,1
"H2-DMb1",0.0276064795672707,0.301888973912631,0.289,0.224,1
"Msl2",0.0276769015629383,0.314355467526109,0.082,0.046,1
"Tbc1d10a",0.0276792543111674,0.306510380787151,0.123,0.077,1
"Dnaja1",0.027868306963804,0.600581162373554,0.091,0.053,1
"Rgs3",0.0279312764888728,0.597746214059805,0.082,0.046,1
"Mrpl2",0.0280075753960372,1.12295820919471,0.088,0.051,1
"Zfp644",0.0280230840683513,1.0759180607103,0.11,0.07,1
"Hdac8",0.0280251183496995,0.673457131427596,0.175,0.125,1
"Map3k15",0.0280340402903521,1.09907138178079,0.052,0.024,1
"Cul2",0.028103567215543,1.23780793706131,0.065,0.034,1
"Plekhh1",0.0282609596876589,0.87903040500017,0.056,0.027,1
"Slc16a11",0.0282853789853056,1.02672499621047,0.052,0.024,1
"Txndc15",0.0283140055962235,0.327959419053974,0.095,0.055,1
"Mpc2",0.0283395879773391,0.467462926568286,0.233,0.176,1
"Mtarc2",0.0283412000966811,0.506319575718061,0.182,0.13,1
"AC163638.2",0.028386456777436,1.01344378264176,0.052,0.024,1
"Sipa1l3",0.0284107684968809,0.823600409798523,0.115,0.075,1
"Tmed2",0.0285560764274959,0.453924938605828,0.134,0.087,1
"Atf1",0.0286188466467133,0.858444668433033,0.069,0.036,1
"Dpp8",0.0287407278722274,0.684433565482188,0.114,0.072,1
"Efcab14",0.0289609164342982,1.16873597393889,0.093,0.055,1
"Kcnc2",0.0290069852470514,1.12533795546675,0.089,0.053,1
"Bdh2",0.0290115206111775,0.43344851367229,0.19,0.135,1
"Cdkn3",0.0290406333879682,1.57586114325558,0.048,0.022,1
"Csnk1g1",0.0292016376389474,0.466905227434988,0.171,0.12,1
"Glt8d1",0.0292339607452804,1.36238260841952,0.065,0.034,1
"Tbc1d19",0.0292468070476429,0.636244543718145,0.088,0.051,1
"Emg1",0.0292772636201175,0.214487056492785,0.151,0.101,1
"Susd6",0.0292827281484124,0.279689320626274,0.289,0.222,1
"Trim37",0.0293566437734954,0.935221115558318,0.089,0.053,1
"Myorg",0.0293947569911965,2.27331951894936,0.026,0.007,1
"Inpp5f",0.0294188413147076,0.362685309834014,0.097,0.058,1
"Macroh2a1",0.0295419260737086,0.554070054974383,0.127,0.082,1
"Cep162",0.0295713976334205,1.12914151194587,0.052,0.024,1
"B3gnt2",0.0296269055200023,1.8898845780097,0.026,0.007,1
"Cenpk",0.0296269055200023,1.85374073390615,0.026,0.007,1
"4931406C07Rik",0.0296444142038673,0.446608252719172,0.173,0.123,1
"Zfp787",0.0297746217614606,0.942793414984369,0.119,0.077,1
"Tmed10",0.0297852122345347,0.252317840785554,0.197,0.142,1
"Stt3b",0.0298871313618743,0.430691371901304,0.138,0.092,1
"Syn3",0.0298946418045037,0.677641366845762,0.119,0.077,1
"Slc4a4",0.0298960594056328,0.166265166668397,0.438,0.357,1
"Zfp143",0.0299108548861021,1.16597405084992,0.048,0.022,1
"Dgcr8",0.0300126230630873,1.46215881863076,0.061,0.031,1
"Arhgef25",0.0300173238757112,1.88989761139233,0.026,0.007,1
"Pabpc4",0.0300247839388485,0.967984237989845,0.065,0.034,1
"Cdc42",0.0300846360153207,0.3230925351701,0.214,0.154,1
"Gorasp1",0.0300959359732822,1.43114697009331,0.026,0.007,1
"Ppib",0.0300997105099679,0.393737833680725,0.231,0.173,1
"Ifi203",0.0301113581905814,0.626349505625502,0.143,0.096,1
"Kat7",0.0301159479120536,1.54062621020539,0.045,0.019,1
"Pigp",0.030200884417391,1.37068274268822,0.067,0.036,1
"Fancg",0.0302536910955668,1.12884546922172,0.026,0.007,1
"Cpne3",0.0302558172537773,1.5253263735335,0.061,0.031,1
"Cdc23",0.0303543090028743,0.256744214864679,0.048,0.022,1
"Manba",0.0303909641735703,0.168621510176862,0.287,0.217,1
"Gde1",0.0304399869098802,0.967411161628808,0.084,0.048,1
"Mrpl10",0.0304508560698351,0.70214155338313,0.065,0.034,1
"Tmem107",0.0305173329042683,1.12067831069499,0.08,0.046,1
"Riok3",0.0305558564216413,0.666933737809569,0.132,0.087,1
"Rif1",0.030565813171408,0.44340876041307,0.123,0.08,1
"Dio1",0.0305818387194269,1.32795713070183,0.045,0.019,1
"Amot",0.0306055152465662,1.81254261459101,0.041,0.017,1
"Rhod",0.030611155367384,1.48245092002029,0.045,0.019,1
"Smox",0.0306142558184843,2.83457308492642,0.03,0.01,1
"Clmp",0.0306503268586112,2.72873851919706,0.037,0.014,1
"Gm47167",0.030651190612829,1.53864071892605,0.026,0.007,1
"Tmem127",0.0306831319637718,0.560163181280733,0.078,0.043,1
"Ska2",0.0306992739991187,1.2705653133723,0.045,0.019,1
"Zfp280c",0.0308599351780544,1.23360006687244,0.048,0.022,1
"Fam126b",0.0308953945023429,0.518271471967892,0.101,0.06,1
"Gal3st2b",0.0309168160510708,4.91212079378919,0.011,0,1
"Mmp16",0.0309168160510708,6.34023131361397,0.011,0,1
"Jchain",0.0309168160510708,7.395117292694,0.011,0,1
"Nupr1l",0.0309168160510708,4.97757309116341,0.011,0,1
"Zfp316",0.0309168160510708,4.95015049888675,0.011,0,1
"Gpnmb",0.0309168160510708,7.01296565399584,0.011,0,1
"Chrna7",0.0309168160510708,3.69630825675043,0.011,0,1
"Gm34280",0.0309168160510708,6.80921937977194,0.011,0,1
"Trdn",0.0309168160510708,5.48930086391378,0.011,0,1
"Gm48882",0.0309168160510708,4.65109834870828,0.011,0,1
"Avpr1a",0.0309168160510708,4.74018401233413,0.011,0,1
"Zfp964",0.0309168160510708,4.92953997699782,0.011,0,1
"Zfp882",0.0309168160510708,5.32145323053525,0.011,0,1
"Gm20687",0.0309168160510708,5.12347220703832,0.011,0,1
"Tgtp1",0.0309168160510708,6.09115466794551,0.011,0,1
"Proca1",0.0309168160510708,5.83278015006861,0.011,0,1
"Akr1c20",0.0309168160510708,4.52626403330952,0.011,0,1
"Gm49354",0.0309168160510708,5.31136121525151,0.011,0,1
"Gm10320",0.0309168160510708,4.93327575476837,0.011,0,1
"Slc4a8",0.0309168160510708,5.62660019329972,0.011,0,1
"Gm16278",0.0309168160510708,4.76154601803277,0.011,0,1
"Rit2",0.0309168160510708,5.4483287599629,0.011,0,1
"Bcl6",0.0309354844145022,0.934098269367891,0.114,0.072,1
"Nat8f5",0.0309441753532205,4.22397435285576,0.017,0.002,1
"Cnot10",0.0309826420426923,0.150636827830385,0.123,0.08,1
"Yeats2",0.0311134308960848,1.12891748821796,0.084,0.048,1
"Mreg",0.0311541937229752,4.80657507769944,0.017,0.002,1
"Hyou1",0.0311728954285021,1.39233513063385,0.045,0.019,1
"Polr2m",0.0311728954285021,1.00085185447798,0.045,0.019,1
"Zfx",0.03118874179147,0.284891097025828,0.117,0.075,1
"Nek2",0.031259660829918,3.2083208475313,0.017,0.002,1
"Cbarp",0.031259660829918,3.45537255353907,0.017,0.002,1
"Tcaf1",0.031352113065032,0.693103246585812,0.045,0.019,1
"Nme4",0.0313593996502561,2.47544586267733,0.03,0.01,1
"Mterf2",0.031365434145816,3.35481117028814,0.017,0.002,1
"C3",0.031365434145816,3.46764166403836,0.017,0.002,1
"Havcr2",0.0313820624075165,1.0709172034553,0.045,0.019,1
"Mfsd4b1",0.0314316943723144,0.494267725506793,0.078,0.043,1
"Cpsf4l",0.0314715143674893,2.59980839086809,0.017,0.002,1
"Ncam1",0.0315047554920127,1.84285174602487,0.037,0.014,1
"Gosr1",0.0315352838547045,1.67136556568396,0.058,0.029,1
"Zfp239",0.0315779021926664,2.47525311504162,0.017,0.002,1
"Gzmk",0.0315779021926664,2.75394103470781,0.017,0.002,1
"Nlrc5",0.031617846614704,0.407715228695711,0.121,0.077,1
"Erich2",0.0318989182801,1.51110875944568,0.017,0.002,1
"Dab1",0.0319059480308908,2.2421034413263,0.037,0.014,1
"Zdhhc21",0.0319227474633325,0.964967080696331,0.093,0.055,1
"Sec23b",0.0319243616918725,0.412412792249547,0.078,0.043,1
"Gm42439",0.0319511560675755,0.260293116097498,0.048,0.022,1
"R3hcc1l",0.0319726844078621,0.818839524878575,0.136,0.092,1
"Senp5",0.0321332758596456,0.265120955765562,0.102,0.063,1
"Nde1",0.0322001957347233,1.05854308689251,0.045,0.019,1
"Carmil1",0.0322328311182768,0.368237124975038,0.121,0.077,1
"Atp6v0e2",0.0322413957442287,1.18151923716289,0.041,0.017,1
"Ctse",0.032248511709535,1.84508900593891,0.034,0.012,1
"Hs6st3",0.032274062751234,0.613763107279515,0.03,0.01,1
"Cct3",0.032351975350168,0.19262063466192,0.074,0.041,1
"Diaph1",0.0323570118272046,0.42827916519693,0.149,0.101,1
"Gm37988",0.0323795341479835,1.8982858245634,0.037,0.014,1
"Efcab11",0.0325062683675315,1.28929698143038,0.03,0.01,1
"Ccdc66",0.0326831294661853,1.44066189185335,0.034,0.012,1
"Dcaf5",0.0327467622042516,1.07853931755769,0.101,0.063,1
"Eif5",0.0327516800846625,0.15831297938391,0.173,0.12,1
"Haus4",0.0327762302375914,0.173872625831877,0.048,0.022,1
"Ermard",0.0327908555636279,0.991555490922401,0.095,0.058,1
"Snx32",0.0328102440934799,1.57727817828128,0.058,0.029,1
"Afg3l1",0.0329136626091031,0.22064514541368,0.065,0.034,1
"Pkn2",0.0329517181381096,0.345821740925347,0.194,0.14,1
"Fam174c",0.0330491334286695,1.48276627823571,0.034,0.012,1
"Zbtb20",0.0330982946207348,0.208053620929999,0.652,0.593,1
"Lemd3",0.033154505731596,0.608915419997265,0.074,0.041,1
"Dars2",0.0332848860125445,0.752391046082159,0.041,0.017,1
"Bcas3",0.0333064049059309,0.162839216178898,0.3,0.231,1
"Arhgef28",0.0333890957445163,0.385733888037036,0.283,0.219,1
"Eif2ak3",0.0334740757137217,0.697572438150299,0.104,0.065,1
"Zfr",0.0334774477752187,0.101237742670591,0.22,0.159,1
"Kcnab1",0.0334929640246414,0.747308843419698,0.034,0.012,1
"Tcf7l2",0.03349611917157,0.481044303749278,0.229,0.173,1
"Cyb561a3",0.0336501914262453,0.481638567447328,0.041,0.017,1
"Zfp503",0.033659377354887,0.706329006417849,0.08,0.046,1
"Snta1",0.0336623989255406,0.486506273156177,0.123,0.08,1
"Coq2",0.0336720567214286,1.7750584571531,0.054,0.027,1
"Fbxl17",0.0336991675478266,0.109019726231268,0.438,0.349,1
"Dock5",0.0339985985101908,0.668918980841675,0.11,0.07,1
"Pdhx",0.0340174779281449,1.61718355412645,0.058,0.029,1
"Lama3",0.0341039400898362,1.11279403668956,0.125,0.084,1
"Kdm5b",0.0341693360291863,0.257792545037571,0.074,0.041,1
"Erg28",0.0341948776535567,0.421541030122448,0.071,0.039,1
"Spg11",0.0342200032101655,0.627930325978128,0.071,0.039,1
"Atxn2l",0.0348502606333472,0.323890244103789,0.149,0.101,1
"Plpbp",0.0350149082371397,0.428209343031976,0.143,0.096,1
"Taok1",0.0350327372769695,0.148815290227457,0.209,0.152,1
"Aadac",0.035093206585572,0.484185732163649,0.128,0.087,1
"Ctsa",0.0351455648837829,0.166155432886328,0.261,0.198,1
"Pdss2",0.0352887728759927,0.232677627873071,0.16,0.111,1
"Nfia",0.0353609304974123,0.332064990396668,0.363,0.301,1
"Ntn1",0.0354244773105307,0.947288837672891,0.097,0.06,1
"Tet2",0.0355400080168032,0.138043140511903,0.255,0.198,1
"Tbc1d17",0.0357505078152966,0.966946645872889,0.086,0.051,1
"Slc17a1",0.0358706832632618,0.638124418027015,0.231,0.178,1
"Mtch1",0.0358769036092024,0.338200792624532,0.099,0.06,1
"Pth1r",0.0360367029471948,0.588858132338328,0.181,0.13,1
"Tmem41b",0.0361041413557359,0.588554803097422,0.058,0.029,1
"Ttll5",0.0361506352529899,0.664030705886784,0.08,0.046,1
"Fkbp15",0.0362644682716722,0.643946639807016,0.128,0.087,1
"Pdia6",0.0363558488869074,0.71813760200872,0.134,0.092,1
"Stk11",0.0363683402978303,0.344825911727923,0.119,0.077,1
"Ifi44",0.0365010009474745,1.7057593734872,0.05,0.024,1
"Apex2",0.036566062052989,0.489293230004758,0.142,0.096,1
"Phyhipl",0.0366617612778681,0.314610306395841,0.27,0.21,1
"Zfp280d",0.0366742180364975,0.205762142312506,0.145,0.099,1
"Strn3",0.0367751655096178,0.31263395710802,0.3,0.234,1
"Hspa5",0.0369861388804065,0.762975918225972,0.19,0.14,1
"Rbm5",0.0371771375463004,0.231577936943151,0.233,0.176,1
"Mid1",0.0373112104019561,1.00477920040888,0.108,0.07,1
"Tapbp",0.0374420936299527,0.19637787922949,0.156,0.108,1
"Tvp23b",0.0374440607962635,0.136824223089297,0.058,0.029,1
"Tm2d3",0.0375821237348615,0.475248359791862,0.086,0.051,1
"Mpp1",0.0378118183776816,0.731019167146013,0.08,0.046,1
"Psenen",0.0378321240894304,0.464942141579852,0.168,0.118,1
"Anapc5",0.0379449733414073,0.595984648479957,0.125,0.082,1
"Actl6a",0.0379888711294953,1.44148597989711,0.05,0.024,1
"Mettl25",0.0380210004311079,1.73106668105183,0.047,0.022,1
"Tomm34",0.0380568508910804,0.487689395953876,0.067,0.036,1
"Apopt1",0.0382517995451242,0.84857760474116,0.076,0.043,1
"Slc17a3",0.038299901023945,0.494288014068842,0.171,0.123,1
"Pi16",0.0384046990434106,4.71452637828978,0.02,0.005,1
"Hnrnpa2b1",0.0384369683684261,0.314530472573142,0.3,0.239,1
"Smurf2",0.0384647871816824,0.54517945002623,0.142,0.096,1
"Psat1",0.0385154508448471,2.45026280267577,0.02,0.005,1
"Snap23",0.0385684422580013,0.797509512597816,0.138,0.094,1
"Supt6",0.0385726037862115,0.849419369756323,0.073,0.041,1
"Slc39a5",0.0387319103029418,0.706980603544468,0.097,0.06,1
"Nxt2",0.0387377689551086,3.01336469188293,0.02,0.005,1
"Mfsd13b",0.0387377689551086,2.3584478888304,0.02,0.005,1
"Mtor",0.03875995865415,0.267314825859593,0.156,0.108,1
"Arfip2",0.0387981605154704,1.10018560063408,0.063,0.034,1
"Zmym1",0.0388493362826702,2.54060572959036,0.02,0.005,1
"Pdzrn4",0.0389611764718181,2.03128292579037,0.02,0.005,1
"Uevld",0.0391340709010951,0.164389169275489,0.054,0.027,1
"Znrf3",0.0391554185404432,0.591501113728762,0.194,0.145,1
"Fbxo10",0.039166588408101,0.645451475974305,0.054,0.027,1
"Cotl1",0.0392211714837325,0.286010675228975,0.145,0.099,1
"Clpp",0.0392761417216271,0.670939171740957,0.179,0.13,1
"Tnks",0.0392890913412033,0.288802224552064,0.128,0.084,1
"Lap3",0.0393783809847561,1.48304145750031,0.047,0.022,1
"Enpp1",0.039460007261694,0.505460750993976,0.05,0.024,1
"Tma16",0.0395244882284927,1.95094944455168,0.02,0.005,1
"Abhd1",0.0395961133924416,0.394748698738692,0.05,0.024,1
"Atg13",0.039626325982752,1.10711711539686,0.047,0.022,1
"Npc2",0.0396971592658111,0.311547215561899,0.149,0.101,1
"Prss8",0.0399275288060387,0.574229266380225,0.166,0.118,1
"Ext1",0.0399598969043627,0.174065525861784,0.462,0.383,1
"Cxcl9",0.0400946983160661,0.730761047008778,0.02,0.005,1
"Mapkap1",0.0401849453773663,0.348109510574258,0.179,0.133,1
"C230037L18Rik",0.0402095737865737,0.425575781366291,0.02,0.005,1
"Maea",0.0402699729452105,1.18323047439036,0.047,0.022,1
"Enpep",0.0402995624297359,1.24025644697738,0.069,0.039,1
"Ociad1",0.0403688046247583,0.209846341632462,0.101,0.063,1
"Haghl",0.0406980942768806,0.273282551517128,0.099,0.06,1
"Fam163a",0.0408662117062511,0.744208705785171,0.088,0.053,1
"Zyx",0.0408940784464223,1.51777932842938,0.056,0.029,1
"Hps3",0.0409201479032426,0.633686210011071,0.128,0.087,1
"Elf1",0.0410227899033755,0.322780338030888,0.216,0.161,1
"Gm44649",0.0410494426889498,0.489673128790048,0.05,0.024,1
"Actr3",0.041103248457278,0.558052300228384,0.19,0.14,1
"Ubap2",0.0411843599738617,0.692644359355143,0.119,0.08,1
"Gm12216",0.0412309205294697,0.847046037942665,0.078,0.046,1
"Fam111a",0.0412601300963456,1.97125621208417,0.043,0.019,1
"Nat8f1",0.0413026168144479,0.114762481433768,0.261,0.202,1
"Kpna3",0.0413095007514754,0.768238137566312,0.099,0.063,1
"Sun2",0.0413824876271318,0.279367745031624,0.063,0.034,1
"Rnf10",0.0413929349452846,0.496160572327864,0.073,0.041,1
"Hmgxb4",0.0414140841960282,1.64056954363945,0.043,0.019,1
"Jade2",0.0414912434998468,1.91347290194677,0.043,0.019,1
"4930486I03Rik",0.0415064047741039,0.602563454694817,0.082,0.048,1
"Frrs1",0.0415112204080894,0.393278818960801,0.156,0.111,1
"Cxxc5",0.0415717737675172,0.483447170196081,0.128,0.087,1
"Atxn3",0.0415846126017356,2.46862397411713,0.039,0.017,1
"Desi1",0.041656183118731,0.715472911687831,0.06,0.031,1
"Polr2a",0.0417273310582583,0.437322533560774,0.168,0.12,1
"Fermt2",0.0418227079320005,0.353668937406844,0.147,0.101,1
"Nceh1",0.041859796174387,0.633965806570449,0.115,0.075,1
"Gucd1",0.0420916208481705,0.831492874827299,0.119,0.08,1
"Grina",0.0422588404547818,0.292149710103879,0.272,0.217,1
"Tmem106a",0.0422784767574674,0.697638806732214,0.207,0.159,1
"Pon3",0.0424266892177563,1.17480895881963,0.043,0.019,1
"Trmt1",0.0425246888530789,0.125794940516828,0.076,0.043,1
"Larp4b",0.0426573272576123,0.501069292724564,0.184,0.137,1
"Spast",0.0427572753219947,0.291037964714059,0.076,0.043,1
"Ptrh2",0.0427626030734308,2.20499959310682,0.035,0.014,1
"Pdia5",0.0428216904013454,1.19701624984198,0.043,0.019,1
"Serpinb6a",0.0428703270082814,1.00785004895556,0.093,0.058,1
"Ngdn",0.0428714437628342,0.671717080964638,0.078,0.046,1
"Tpt1",0.0429093280716052,0.309706935212246,0.181,0.133,1
"Htatsf1",0.0431815189235828,1.68554818400079,0.024,0.007,1
"Dnajc25",0.04323668350602,1.94042511974488,0.024,0.007,1
"Prxl2c",0.043243257107127,0.833642739707666,0.069,0.039,1
"Mfsd8",0.0433213485436574,1.77363254602418,0.039,0.017,1
"Ccdc138",0.0434678076575996,1.13536242108444,0.084,0.051,1
"Ahcyl1",0.0434899746175388,0.228494305441982,0.088,0.053,1
"Rsad1",0.0437359978527995,1.892532591862,0.024,0.007,1
"Dynll2",0.0437406210977401,1.28337095197211,0.074,0.043,1
"Med9",0.0438476121710051,0.93877240436868,0.024,0.007,1
"Rab36",0.0439594669089096,1.50517541222977,0.024,0.007,1
"Psmb8",0.0440767263655594,0.251508951282007,0.091,0.055,1
"Dalrd3",0.0441275387843771,0.619012769156221,0.173,0.128,1
"Rgl3",0.0441667760961288,0.364064318080791,0.112,0.072,1
"Fam234a",0.044174933038462,0.952478572355423,0.093,0.058,1
"Ythdf3",0.0442764098801556,0.761328497282803,0.153,0.108,1
"Osbpl2",0.0442874994657502,1.24044175443184,0.084,0.051,1
"Dhrs1",0.0443703532301106,1.74298379950996,0.035,0.014,1
"Pigr",0.0444092978642045,1.29564777519497,0.024,0.007,1
"Depdc1a",0.0444112309730396,1.96541673824371,0.032,0.012,1
"Synj1",0.0445247621935531,0.410767486504357,0.156,0.111,1
"Sirt3",0.0445454661880664,0.284673131109211,0.251,0.195,1
"Ints2",0.044811261306818,0.643548445654445,0.117,0.077,1
"Necap2",0.0448583838093054,1.02508597419004,0.039,0.017,1
"Ctdp1",0.0448995947943543,1.37908984439879,0.028,0.01,1
"Sf3b3",0.0449252120428884,0.206277832206435,0.134,0.092,1
"Hk3",0.0449941801123695,1.80940160747036,0.032,0.012,1
"Chil1",0.0450044705124266,1.92496478577602,0.028,0.01,1
"Nsmce3",0.0451899395193892,1.25211846775888,0.032,0.012,1
"Slc25a13",0.0452109873496325,0.455032284051028,0.184,0.135,1
"Zc3h14",0.0452245038223067,0.31763663692714,0.078,0.046,1
"Lamtor1",0.0452355730976692,1.82618940154022,0.052,0.027,1
"Ssr1",0.0452651012600314,0.477088558209297,0.084,0.051,1
"Pom121",0.0453808433365348,0.815593688075267,0.039,0.017,1
"Usp54",0.045470286772003,1.45081757473475,0.035,0.014,1
"Bivm",0.0455319525284296,1.69484059077972,0.028,0.01,1
"Proser3",0.0455319525284296,1.71149211262951,0.028,0.01,1
"Arhgap35",0.0455691429227829,0.228434661289423,0.108,0.07,1
"Pds5a",0.0455734668546601,0.353755531437738,0.212,0.161,1
"Rpain",0.0455778304384113,0.116298176857626,0.082,0.048,1
"Pdzd3",0.0455888071762909,0.556941805489901,0.14,0.096,1
"Tsc1",0.0456133173179072,0.873802866452208,0.14,0.099,1
"Cfap61",0.0456380717558465,1.59044403295233,0.028,0.01,1
"Agbl5",0.0457814973399524,1.94582914179695,0.032,0.012,1
"Dclre1a",0.0461224631025428,0.685117968927631,0.035,0.014,1
"Arhgef40",0.0461717988542034,1.24266309232972,0.028,0.01,1
"Slc25a26",0.0464635835485128,0.623025713208543,0.056,0.029,1
"Fgr",0.0464798803239587,1.16492134636112,0.032,0.012,1
"Gtf3c3",0.0464986595467878,0.887517782683757,0.035,0.014,1
"Hccs",0.0466810578066103,1.75085018926871,0.032,0.012,1
"Atpsckmt",0.0466810578066103,0.725073694009168,0.032,0.012,1
"Tor1b",0.0467438387515541,1.51745881300718,0.052,0.027,1
"Tatdn2",0.0467819210366844,1.35966588858325,0.032,0.012,1
"Hdac4",0.0467911528462065,0.7459137598279,0.074,0.043,1
"Atg10",0.0468353468299471,0.308767205084633,0.119,0.08,1
"Fam228b",0.0469278393717974,0.763509822847313,0.028,0.01,1
"Tstd1",0.0469841977174067,1.02807255462755,0.032,0.012,1
"Eif2b1",0.0470366907403578,0.993523875426571,0.028,0.01,1
"Agtr1a",0.0470520950964635,0.283584830984957,0.097,0.06,1
"Cmas",0.0470856116657228,0.853102403825603,0.032,0.012,1
"Nkapd1",0.0470856116657228,0.710257955596637,0.032,0.012,1
"Rel",0.0471283564531472,0.66453177457096,0.056,0.029,1
"Trim14",0.0472424979405461,0.747796468756158,0.095,0.06,1
"Slc12a4",0.0472889920235234,0.45584427051046,0.032,0.012,1
"Gstm2",0.0473545531088796,0.424881521795501,0.035,0.014,1
"Arsa",0.0474742225092322,0.556576749753963,0.028,0.01,1
"Cep78",0.0475759685023611,0.57996218649926,0.056,0.029,1
"Sec61a1",0.047613311431486,0.261189724507691,0.097,0.06,1
"Plekha5",0.0476438867851739,0.553250896551816,0.171,0.125,1
"Ccdc57",0.0476589366047862,0.78887107832997,0.101,0.065,1
"Washc4",0.0477752698814341,0.259759543543904,0.102,0.065,1
"Tmem185b",0.0478024965365513,2.02315217398334,0.048,0.024,1
"Pias1",0.047918842318539,0.108883716542608,0.285,0.227,1
"Tmem106b",0.0480383684851769,0.551775619741339,0.11,0.072,1
"Bicdl2",0.0480510903665235,3.70840470275647,0.015,0.002,1
"Abcc4",0.0480914018418756,0.647637492608813,0.175,0.13,1
"Camsap1",0.04813725905345,0.450908194420341,0.052,0.027,1
"Araf",0.048173555241548,0.895026937351325,0.123,0.084,1
"Prps1",0.0482116439202541,3.63361797320172,0.015,0.002,1
"Nat8f2",0.0482116439202541,2.81383966450802,0.015,0.002,1
"Arvcf",0.0483030669050266,0.292535735067271,0.069,0.039,1
"Gstz1",0.0483252218571505,0.563571611597459,0.184,0.137,1
"Hsd17b7",0.0483726479072805,3.63242810942446,0.015,0.002,1
"Nt5dc3",0.0483726479072805,3.07574640357029,0.015,0.002,1
"Ap3m2",0.0483726479072805,3.36513253792372,0.015,0.002,1
"Serf1",0.0483726479072805,3.12612329647484,0.015,0.002,1
"Trafd1",0.0483982157083877,0.822570545888434,0.065,0.036,1
"Prrc2b",0.0485172962582474,0.399702468686947,0.134,0.092,1
"Lamb1",0.0485214778850645,0.206861866682153,0.123,0.082,1
"Irgm1",0.0485248479414475,0.423849199766937,0.032,0.012,1
"Mybl1",0.0485341032665782,2.65177729659139,0.015,0.002,1
"Zfand2a",0.0485341032665782,3.32689044482008,0.015,0.002,1
"Smim18",0.0485341032665782,3.47518800684929,0.015,0.002,1
"Med11",0.0485341032665782,2.798286413814,0.015,0.002,1
"Pla2g3",0.0485382644315451,0.862032715620089,0.065,0.036,1
"Themis2",0.0486179258020162,1.38726873720817,0.048,0.024,1
"Ubtd2",0.0486960109379366,2.34108402808986,0.015,0.002,1
"Kif21a",0.0487160743096012,0.260337572454762,0.16,0.113,1
"Ubxn10",0.0488583718619563,2.22028504032845,0.015,0.002,1
"Clec2g",0.0488583718619563,1.96960595321204,0.015,0.002,1
"Abt1",0.0488583718619563,2.17481704368464,0.015,0.002,1
"Marchf3",0.048937257657783,0.723118093222583,0.162,0.12,1
"Chd7",0.0489907091812236,0.444861587582513,0.115,0.077,1
"Etv5",0.0490058474918731,0.950519617052426,0.052,0.027,1
"Npc1",0.0490058474918731,0.510795255787046,0.052,0.027,1
"Dzank1",0.0491844572344155,1.16246235002417,0.015,0.002,1
"Acap3",0.0491844572344155,0.170931875361656,0.015,0.002,1
"Exog",0.0491844572344155,0.313627938986226,0.015,0.002,1
"Lrrc24",0.0491844572344155,0.181714816776263,0.015,0.002,1
"Cenpm",0.0491844572344155,0.379290091395371,0.015,0.002,1
"Adgre4",0.0491844572344155,1.42269094895185,0.015,0.002,1
"Ola1",0.0492106213392578,1.07034223746106,0.061,0.034,1
"Kif24",0.0492371279876133,1.50738485292416,0.048,0.024,1
"Aldh16a1",0.0493205335467712,0.872582370948496,0.071,0.041,1
"Lama5",0.0493433754598596,1.06078985466683,0.076,0.046,1
"Prkcsh",0.0493987649612945,0.25316835132001,0.099,0.063,1
"Arhgef3",0.0494524571303392,0.402747513932268,0.285,0.227,1
"Cdcp1",0.0494571841010009,1.18326589660262,0.097,0.063,1
"Xrn2",0.0494941660985825,0.597632705135339,0.115,0.077,1
"Ash1l",0.0495910553654407,0.215378371095922,0.305,0.241,1
"Tmem260",0.0496273692725723,0.513012035865652,0.115,0.077,1
"Copb1",0.049715821371698,0.118479442223504,0.099,0.063,1
"Agpat5",0.0497372478569,1.11084864213819,0.048,0.024,1
"Esyt2",0.0498787786673866,0.241795492035536,0.145,0.101,1
"Asna1",0.0500037821437508,0.920464739155533,0.071,0.041,1
"Homer1",0.0502927032016259,0.676668340212578,0.052,0.027,1
"Fndc3a",0.050319662162712,0.498754583963124,0.194,0.145,1
"Atrn",0.0503825007259955,0.130615753736487,0.143,0.099,1
"Brwd3",0.0503900766611707,0.387033149403849,0.065,0.036,1
"Polrmt",0.0508211575730807,0.87911915061057,0.067,0.039,1
"Ddt",0.0509785880990226,0.862519655321778,0.101,0.065,1
"Cwc15",0.0510489825707243,0.743729560879984,0.048,0.024,1
"Coq10b",0.0512203290671413,0.638558979186401,0.048,0.024,1
"Kl",0.0512819539290917,0.168838728313816,0.212,0.157,1
"Degs1",0.0513053531386432,0.812985955901758,0.106,0.07,1
